pair_id,transition_id,source_human_label,target_human_label,arm,semantic_mode,steps,step_size,rho,semantic_temperature,target_logit_weight,source_logit_weight,proxy_hits,proxy_denominator,tasr_hits,tasr_denominator,tasr_percent,asr_hits,asr_percent,semantic_gap_clean,semantic_gap_adversarial,semantic_gap_gain,effective_lambda,elapsed_seconds
P14,T01,1,4,multi_ext_rho025,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,6,8,75.0,6,75.0,-0.23712368309497833,0.31088924407958984,0.548012912273407,7.481637477874756,219.38120044599054
P14,T01,1,4,multi_ext_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,7,8,6,8,75.0,6,75.0,-0.23712368309497833,0.3069625794887543,0.5440862774848938,15.204479217529297,206.60210414003814
P14,T01,1,4,multi_ext_rho100,multiclass_prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,7,8,87.5,7,87.5,-0.23712368309497833,0.3520354628562927,0.5891591310501099,30.17952537536621,204.9095234849956
P14,T01,1,4,multi_ext_tau020_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.2,1.0,1.0,8,8,6,8,75.0,6,75.0,-0.23712368309497833,0.35464930534362793,0.5917729735374451,53.61004638671875,207.39629770204192
P14,T01,1,4,p14_ext_baseline,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.75,5,8,5,8,62.5,5,62.5,-0.23712371289730072,0.25360438227653503,0.49072808027267456,16.360065460205078,207.98888109298423
P14,T01,1,4,p14_ext_push025,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.25,7,8,5,8,62.5,5,62.5,-0.23712371289730072,0.1824122816324234,0.4195359945297241,218.9298095703125,201.08811529900413
P14,T01,1,4,p14_ext_push050,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.5,5,8,5,8,62.5,6,75.0,-0.23712371289730072,0.1620219647884369,0.3991456627845764,45.469383239746094,203.34403963503428
P14,T01,1,4,p14_ext_rho035_push050,prototype,50,0.00392156862745098,0.35,0.1,1.0,0.5,4,8,4,8,50.0,4,50.0,-0.23712371289730072,0.13205154240131378,0.3691752552986145,31.83679962158203,201.7918067149585
P14,T01,1,4,p14_ext_rho075_push050,prototype,50,0.00392156862745098,0.75,0.1,1.0,0.5,7,8,4,8,50.0,5,62.5,-0.23712371289730072,0.20784059166908264,0.44496428966522217,67.63667297363281,201.51379157503834
P14,T01,1,4,p14_ext_tau020_push050,prototype,50,0.00392156862745098,0.5,0.2,1.0,0.5,6,8,5,8,62.5,5,62.5,-0.23712371289730072,0.18898829817771912,0.42611199617385864,41.997886657714844,200.85935053200228
P14,T02,2,5,multi_ext_rho025,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,4,8,0,8,0.0,0,0.0,-0.19392579793930054,0.05288602411746979,0.24681182205677032,3.2372453212738037,206.27405243000248
P14,T02,2,5,multi_ext_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,7,8,1,8,12.5,2,25.0,-0.19392579793930054,0.09845917671918869,0.2923849821090698,6.4615559577941895,206.95278057997348
P14,T02,2,5,multi_ext_rho100,multiclass_prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,0,8,0.0,1,12.5,-0.19392579793930054,0.13073107600212097,0.3246568739414215,12.98258113861084,207.07542118499987
P14,T02,2,5,multi_ext_tau020_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.2,1.0,1.0,6,8,1,8,12.5,2,25.0,-0.19392579793930054,0.12927371263504028,0.3231995105743408,21.735973358154297,209.9408429369796
P14,T02,2,5,p14_ext_baseline,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.75,4,8,0,8,0.0,1,12.5,-0.19392582774162292,0.09971944987773895,0.2936452627182007,7.401371002197266,201.06750394200208
P14,T02,2,5,p14_ext_push025,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.25,3,8,0,8,0.0,0,0.0,-0.19392582774162292,0.08766014128923416,0.2815859615802765,326.95947265625,203.94145302497782
P14,T02,2,5,p14_ext_push050,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.5,5,8,2,8,25.0,2,25.0,-0.19392582774162292,0.16999822854995728,0.3639240562915802,37.15712356567383,205.76790800900199
P14,T02,2,5,p14_ext_rho035_push050,prototype,50,0.00392156862745098,0.35,0.1,1.0,0.5,4,8,0,8,0.0,0,0.0,-0.19392582774162292,0.08769936114549637,0.2816251814365387,25.988697052001953,201.04454690101556
P14,T02,2,5,p14_ext_rho075_push050,prototype,50,0.00392156862745098,0.75,0.1,1.0,0.5,4,8,0,8,0.0,0,0.0,-0.19392582774162292,0.15432308614253998,0.3482488989830017,55.520381927490234,202.8339399599936
P14,T02,2,5,p14_ext_tau020_push050,prototype,50,0.00392156862745098,0.5,0.2,1.0,0.5,5,8,2,8,25.0,4,50.0,-0.19392582774162292,0.19145303964614868,0.3853788673877716,28.477933883666992,200.98233458399773
P14,T03,3,6,multi_ext_rho025,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,7,8,3,8,37.5,5,62.5,-0.18814700841903687,0.17626306414604187,0.36441007256507874,8.279186248779297,206.1261148970225
P14,T03,3,6,multi_ext_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,7,8,2,8,25.0,5,62.5,-0.18814700841903687,0.21883761882781982,0.4069846272468567,16.819841384887695,207.17664249200607
P14,T03,3,6,multi_ext_rho100,multiclass_prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,2,8,25.0,4,50.0,-0.18814700841903687,0.24524948000907898,0.43339648842811584,33.64083480834961,207.0558362659649
P14,T03,3,6,multi_ext_tau020_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.2,1.0,1.0,8,8,2,8,25.0,2,25.0,-0.18814700841903687,0.23914635181427002,0.4272933602333069,45.39115905761719,204.83686697797384
P14,T03,3,6,p14_ext_baseline,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.75,7,8,5,8,62.5,6,75.0,-0.18814706802368164,0.3120691478252411,0.5002162456512451,22.096439361572266,204.41873060999205
P14,T03,3,6,p14_ext_push025,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.25,6,8,5,8,62.5,6,75.0,-0.18814706802368164,0.23498016595840454,0.4231272339820862,1086.0521240234375,200.75092551496346
P14,T03,3,6,p14_ext_push050,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.5,7,8,4,8,50.0,7,87.5,-0.18814706802368164,0.25266411900520325,0.4408111870288849,131.42642211914062,198.74060408200603
P14,T03,3,6,p14_ext_rho035_push050,prototype,50,0.00392156862745098,0.35,0.1,1.0,0.5,6,8,6,8,75.0,6,75.0,-0.18814706802368164,0.2523229718208313,0.44047003984451294,91.02799987792969,201.08013276697602
P14,T03,3,6,p14_ext_rho075_push050,prototype,50,0.00392156862745098,0.75,0.1,1.0,0.5,8,8,7,8,87.5,7,87.5,-0.18814706802368164,0.31855061650276184,0.5066976547241211,196.1820068359375,201.77317305997713
P14,T03,3,6,p14_ext_tau020_push050,prototype,50,0.00392156862745098,0.5,0.2,1.0,0.5,8,8,5,8,62.5,8,100.0,-0.18814706802368164,0.2857116162776947,0.47385868430137634,78.27592468261719,200.97659344098065
P14,T04,4,7,multi_ext_rho025,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,7,8,3,8,37.5,3,37.5,-0.1668865978717804,0.2774208188056946,0.444307416677475,13.144686698913574,205.46658753301017
P14,T04,4,7,multi_ext_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,1,8,12.5,1,12.5,-0.1668865978717804,0.32184070348739624,0.48872730135917664,26.224971771240234,207.314235044003
P14,T04,4,7,multi_ext_rho100,multiclass_prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,4,8,50.0,4,50.0,-0.1668865978717804,0.3316781520843506,0.498564749956131,52.33717346191406,207.59357797302073
P14,T04,4,7,multi_ext_tau020_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.2,1.0,1.0,8,8,3,8,37.5,3,37.5,-0.1668865978717804,0.3220784068107605,0.4889650046825409,64.77948760986328,203.62549534701975
P14,T04,4,7,p14_ext_baseline,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.75,7,8,3,8,37.5,4,50.0,-0.16169102489948273,0.24331478774547577,0.4050058126449585,31.347763061523438,202.18253461900167
P14,T04,4,7,p14_ext_push025,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.25,7,8,2,8,25.0,2,25.0,-0.16169102489948273,0.11729387938976288,0.2789849042892456,689.31201171875,199.239496899012
P14,T04,4,7,p14_ext_push050,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.5,5,8,2,8,25.0,2,25.0,-0.16169102489948273,0.16923078894615173,0.33092182874679565,118.40348815917969,203.32561163697392
P14,T04,4,7,p14_ext_rho035_push050,prototype,50,0.00392156862745098,0.35,0.1,1.0,0.5,5,8,2,8,25.0,2,25.0,-0.16169102489948273,0.16410258412361145,0.32579362392425537,82.42727661132812,204.68740589200752
P14,T04,4,7,p14_ext_rho075_push050,prototype,50,0.00392156862745098,0.75,0.1,1.0,0.5,6,8,3,8,37.5,4,50.0,-0.16169102489948273,0.19662299752235413,0.35831403732299805,177.54454040527344,201.77406346797943
P14,T04,4,7,p14_ext_tau020_push050,prototype,50,0.00392156862745098,0.5,0.2,1.0,0.5,8,8,3,8,37.5,4,50.0,-0.16169102489948273,0.27761560678482056,0.4393066167831421,102.23747253417969,204.5470805389923
P14,T05,5,8,multi_ext_rho025,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,8,8,100.0,8,100.0,-0.08296538144350052,0.26348960399627686,0.3464549779891968,24.801698684692383,204.0683279709774
P14,T05,5,8,multi_ext_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,7,8,87.5,7,87.5,-0.08296538144350052,0.2678566873073578,0.3508220613002777,49.68578338623047,206.6110888000112
P14,T05,5,8,multi_ext_rho100,multiclass_prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,7,8,87.5,7,87.5,-0.08296538144350052,0.269747793674469,0.3527131676673889,99.28214263916016,207.58567062800284
P14,T05,5,8,multi_ext_tau020_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.2,1.0,1.0,8,8,6,8,75.0,6,75.0,-0.08296538144350052,0.2641657888889313,0.3471311628818512,101.65159606933594,209.05193979799515
P14,T05,5,8,p14_ext_baseline,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.75,8,8,7,8,87.5,7,87.5,-0.08296535164117813,0.2610360383987427,0.3440013825893402,102.92205047607422,204.71640275098616
P14,T05,5,8,p14_ext_push025,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.25,8,8,7,8,87.5,8,100.0,-0.08296535164117813,0.13149532675743103,0.21446067094802856,2625.270263671875,203.59988854901167
P14,T05,5,8,p14_ext_push050,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.5,8,8,7,8,87.5,7,87.5,-0.08296535164117813,0.1752116084098816,0.2581769526004791,465.7566833496094,204.1267576259561
P14,T05,5,8,p14_ext_rho035_push050,prototype,50,0.00392156862745098,0.35,0.1,1.0,0.5,8,8,6,8,75.0,6,75.0,-0.08296535164117813,0.17571160197257996,0.2586769461631775,323.4668273925781,201.40656373498496
P14,T05,5,8,p14_ext_rho075_push050,prototype,50,0.00392156862745098,0.75,0.1,1.0,0.5,8,8,7,8,87.5,8,100.0,-0.08296535164117813,0.19978025555610657,0.2827455997467041,696.0836791992188,203.88673690403812
P14,T05,5,8,p14_ext_tau020_push050,prototype,50,0.00392156862745098,0.5,0.2,1.0,0.5,8,8,6,8,75.0,6,75.0,-0.08296535164117813,0.2007274627685547,0.2836928069591522,225.4304656982422,202.430471449974
P14,T06,6,9,multi_ext_rho025,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,8,8,100.0,8,100.0,-0.12938253581523895,0.28886517882347107,0.41824769973754883,44.17192840576172,207.71119520196225
P14,T06,6,9,multi_ext_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,7,8,87.5,7,87.5,-0.12938253581523895,0.2926465570926666,0.4220290780067444,88.52318572998047,206.44494037004188
P14,T06,6,9,multi_ext_rho100,multiclass_prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,8,8,100.0,8,100.0,-0.12938253581523895,0.2941860854625702,0.42356860637664795,176.81060791015625,206.68210856895894
P14,T06,6,9,multi_ext_tau020_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.2,1.0,1.0,8,8,8,8,100.0,8,100.0,-0.12938253581523895,0.2899976372718811,0.41938018798828125,221.48387145996094,207.71660035400419
P14,T06,6,9,p14_ext_baseline,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.75,8,8,8,8,100.0,8,100.0,-0.12938256561756134,0.31301185488700867,0.4423944354057312,124.0331039428711,202.15917714999523
P14,T06,6,9,p14_ext_push025,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.25,7,8,6,8,75.0,8,100.0,-0.12938256561756134,0.14179596304893494,0.27117854356765747,4130.9404296875,202.62271427200176
P14,T06,6,9,p14_ext_push050,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.5,8,8,8,8,100.0,8,100.0,-0.12938256561756134,0.22988131642341614,0.35926389694213867,629.1231689453125,201.42105893895496
P14,T06,6,9,p14_ext_rho035_push050,prototype,50,0.00392156862745098,0.35,0.1,1.0,0.5,8,8,8,8,100.0,8,100.0,-0.12938256561756134,0.2306590974330902,0.36004167795181274,439.6777648925781,202.00791715999367
P14,T06,6,9,p14_ext_rho075_push050,prototype,50,0.00392156862745098,0.75,0.1,1.0,0.5,8,8,8,8,100.0,8,100.0,-0.12938256561756134,0.2407017946243286,0.37008434534072876,939.9067993164062,202.2033397849882
P14,T06,6,9,p14_ext_tau020_push050,prototype,50,0.00392156862745098,0.5,0.2,1.0,0.5,8,8,8,8,100.0,8,100.0,-0.12938256561756134,0.2421371340751648,0.37151968479156494,316.5813293457031,204.1206417499925
P14,T07,7,10,multi_ext_rho025,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,6,8,75.0,6,75.0,-0.14754146337509155,0.23587661981582642,0.38341808319091797,22.142242431640625,206.84276727301767
P14,T07,7,10,multi_ext_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,7,8,87.5,7,87.5,-0.14754146337509155,0.2582750618457794,0.40581652522087097,44.26197814941406,207.3211078220047
P14,T07,7,10,multi_ext_rho100,multiclass_prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,6,8,75.0,6,75.0,-0.14754146337509155,0.26160484552383423,0.4091463088989258,88.45014190673828,207.984516676981
P14,T07,7,10,multi_ext_tau020_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.2,1.0,1.0,8,8,6,8,75.0,6,75.0,-0.14754146337509155,0.2556765079498291,0.40321797132492065,104.53253173828125,206.94232050003484
P14,T07,7,10,p14_ext_baseline,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.75,6,8,6,8,75.0,7,87.5,-0.14754149317741394,0.24715106189250946,0.3946925401687622,51.25699234008789,205.28530307498295
P14,T07,7,10,p14_ext_push025,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.25,6,8,4,8,50.0,7,87.5,-0.14754149317741394,0.12793025374412537,0.2754717469215393,1264.4412841796875,204.58234891900793
P14,T07,7,10,p14_ext_push050,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.5,5,8,4,8,50.0,7,87.5,-0.14754149317741394,0.15504948794841766,0.3025909662246704,220.7705078125,202.69427774101496
P14,T07,7,10,p14_ext_rho035_push050,prototype,50,0.00392156862745098,0.35,0.1,1.0,0.5,6,8,3,8,37.5,6,75.0,-0.14754149317741394,0.1507662534713745,0.29830774664878845,154.3274383544922,203.19256534200395
P14,T07,7,10,p14_ext_rho075_push050,prototype,50,0.00392156862745098,0.75,0.1,1.0,0.5,6,8,4,8,50.0,7,87.5,-0.14754149317741394,0.18623313307762146,0.3337746262550354,330.4523010253906,203.20785502396757
P14,T07,7,10,p14_ext_tau020_push050,prototype,50,0.00392156862745098,0.5,0.2,1.0,0.5,8,8,8,8,100.0,8,100.0,-0.14754149317741394,0.24955329298973083,0.3970947861671448,144.74752807617188,198.8771323899855
P14,T08,8,1,multi_ext_rho025,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,4,8,50.0,4,50.0,-0.2389531135559082,0.33438241481781006,0.5733355283737183,13.881128311157227,205.51688617799664
P14,T08,8,1,multi_ext_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,3,8,37.5,3,37.5,-0.2389531135559082,0.37213441729545593,0.6110875606536865,27.73937225341797,207.01243291900028
P14,T08,8,1,multi_ext_rho100,multiclass_prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,3,8,37.5,3,37.5,-0.2389531135559082,0.3732488751411438,0.612201988697052,55.38198471069336,205.40107622696087
P14,T08,8,1,multi_ext_tau020_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.2,1.0,1.0,8,8,5,8,62.5,5,62.5,-0.2389531135559082,0.36924123764038086,0.6081943511962891,68.70042419433594,205.02736579201883
P14,T08,8,1,p14_ext_baseline,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.75,8,8,6,8,75.0,6,75.0,-0.2389531135559082,0.36108577251434326,0.6000388860702515,24.61574363708496,201.65883406897774
P14,T08,8,1,p14_ext_push025,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.25,8,8,4,8,50.0,4,50.0,-0.2389531135559082,0.19409196078777313,0.43304508924484253,549.5200805664062,198.53820602799533
P14,T08,8,1,p14_ext_push050,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.5,7,8,5,8,62.5,5,62.5,-0.2389531135559082,0.2275039553642273,0.4664570689201355,85.35548400878906,201.19905017403653
P14,T08,8,1,p14_ext_rho035_push050,prototype,50,0.00392156862745098,0.35,0.1,1.0,0.5,6,8,4,8,50.0,4,50.0,-0.2389531135559082,0.16561421751976013,0.40456733107566833,59.29767608642578,199.29408633400453
P14,T08,8,1,p14_ext_rho075_push050,prototype,50,0.00392156862745098,0.75,0.1,1.0,0.5,8,8,6,8,75.0,6,75.0,-0.2389531135559082,0.272891104221344,0.5118442177772522,127.67999267578125,200.0624548929627
P14,T08,8,1,p14_ext_tau020_push050,prototype,50,0.00392156862745098,0.5,0.2,1.0,0.5,7,8,7,8,87.5,7,87.5,-0.2389531135559082,0.252646267414093,0.4915993809700012,81.20204162597656,201.47415996500058
P14,T09,9,2,multi_ext_rho025,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,4,8,50.0,4,50.0,-0.19835901260375977,0.3792154788970947,0.5775744915008545,25.928924560546875,206.6494395750342
P14,T09,9,2,multi_ext_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,4,8,50.0,4,50.0,-0.19835901260375977,0.43110281229019165,0.6294618248939514,51.846588134765625,207.6422661379911
P14,T09,9,2,multi_ext_rho100,multiclass_prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,3,8,37.5,4,50.0,-0.19835901260375977,0.44252240657806396,0.6408814191818237,103.95027160644531,204.77946505497675
P14,T09,9,2,multi_ext_tau020_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.2,1.0,1.0,7,8,3,8,37.5,3,37.5,-0.19835901260375977,0.3955478072166443,0.593906819820404,103.51378631591797,205.8106324240216
P14,T09,9,2,p14_ext_baseline,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.75,7,8,6,8,75.0,7,87.5,-0.19835904240608215,0.38737571239471436,0.5857347249984741,50.42621994018555,199.55537874798756
P14,T09,9,2,p14_ext_push025,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.25,7,8,5,8,62.5,5,62.5,-0.19835904240608215,0.22269776463508606,0.4210568070411682,854.4488525390625,199.06325259205187
P14,T09,9,2,p14_ext_push050,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.5,8,8,6,8,75.0,6,75.0,-0.19835904240608215,0.28965121507644653,0.4880102574825287,159.18544006347656,200.29068299400387
P14,T09,9,2,p14_ext_rho035_push050,prototype,50,0.00392156862745098,0.35,0.1,1.0,0.5,8,8,5,8,62.5,5,62.5,-0.19835904240608215,0.24213284254074097,0.4404918849468231,111.86715698242188,198.88113071600674
P14,T09,9,2,p14_ext_rho075_push050,prototype,50,0.00392156862745098,0.75,0.1,1.0,0.5,8,8,4,8,50.0,4,50.0,-0.19835904240608215,0.30691078305244446,0.5052698254585266,238.79251098632812,200.27713810600108
P14,T09,9,2,p14_ext_tau020_push050,prototype,50,0.00392156862745098,0.5,0.2,1.0,0.5,8,8,8,8,100.0,8,100.0,-0.19835904240608215,0.3616129457950592,0.5599719882011414,148.44944763183594,199.1623408839805
P14,T10,10,3,multi_ext_rho025,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,4,8,50.0,4,50.0,-0.221613347530365,0.4285547137260437,0.6501680612564087,10.171041488647461,204.7041771140066
P14,T10,10,3,multi_ext_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,3,8,37.5,3,37.5,-0.221613347530365,0.44544610381126404,0.6670594215393066,20.39011573791504,204.82252892595716
P14,T10,10,3,multi_ext_rho100,multiclass_prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,3,8,37.5,3,37.5,-0.221613347530365,0.4606841802597046,0.6822975277900696,40.773563385009766,208.30815754196374
P14,T10,10,3,multi_ext_tau020_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.2,1.0,1.0,8,8,3,8,37.5,3,37.5,-0.221613347530365,0.4468870162963867,0.6685003638267517,39.60026168823242,204.4082641400164
P14,T10,10,3,p14_ext_baseline,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.75,8,8,4,8,50.0,4,50.0,-0.22161325812339783,0.43376365303993225,0.6553769111633301,26.064409255981445,200.44412457203725
P14,T10,10,3,p14_ext_push025,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.25,7,8,1,8,12.5,1,12.5,-0.22161325812339783,0.11449342966079712,0.33610668778419495,790.21142578125,199.06760444899555
P14,T10,10,3,p14_ext_push050,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.5,8,8,4,8,50.0,4,50.0,-0.22161325812339783,0.3551928997039795,0.5768061876296997,117.26911926269531,201.84382316400297
P14,T10,10,3,p14_ext_rho035_push050,prototype,50,0.00392156862745098,0.35,0.1,1.0,0.5,8,8,5,8,62.5,5,62.5,-0.22161325812339783,0.27805423736572266,0.4996674954891205,82.26920318603516,200.4030871259747
P14,T10,10,3,p14_ext_rho075_push050,prototype,50,0.00392156862745098,0.75,0.1,1.0,0.5,8,8,3,8,37.5,3,37.5,-0.22161325812339783,0.3789252042770386,0.6005384922027588,175.70159912109375,201.12715335102985
P14,T10,10,3,p14_ext_tau020_push050,prototype,50,0.00392156862745098,0.5,0.2,1.0,0.5,8,8,4,8,50.0,4,50.0,-0.22161325812339783,0.37618333101272583,0.5977965593338013,89.77902221679688,200.00224200397497
P16,T01,1,4,multi_ext_rho025,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,4,8,50.0,4,50.0,-0.2355552315711975,0.49297842383384705,0.7285336256027222,17.218223571777344,130.3309394029784
P16,T01,1,4,multi_ext_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,3,8,37.5,4,50.0,-0.2355552315711975,0.495648592710495,0.7312037944793701,34.43330764770508,126.92001203197287
P16,T01,1,4,multi_ext_rho100,multiclass_prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,4,8,50.0,5,62.5,-0.2355552315711975,0.495854914188385,0.7314101457595825,68.90145111083984,124.1822232020204
P16,T01,1,4,multi_ext_tau020_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.2,1.0,1.0,8,8,4,8,50.0,4,50.0,-0.2355552315711975,0.49168097972869873,0.7272362112998962,82.39698791503906,124.2910885780002
P16,T01,1,4,p16_ext_push010,prototype,50,0.00392156862745098,1.0,0.1,1.0,0.1,8,8,5,8,62.5,5,62.5,-0.2355552315711975,0.32523423433303833,0.5607894659042358,12569.357421875,117.60461679700529
P16,T01,1,4,p16_ext_push020,prototype,50,0.00392156862745098,1.0,0.1,1.0,0.2,8,8,5,8,62.5,5,62.5,-0.2355552315711975,0.3767635226249695,0.612318754196167,5379.1357421875,116.09254030801822
P16,T01,1,4,p16_ext_push035,prototype,50,0.00392156862745098,1.0,0.1,1.0,0.35,8,8,4,8,50.0,5,62.5,-0.2355552315711975,0.44769397377967834,0.6832492351531982,1508.7955322265625,116.1234370060265
P16,T01,1,4,p16_ext_rho075_push025,prototype,50,0.00392156862745098,0.75,0.1,1.0,0.25,8,8,5,8,62.5,5,62.5,-0.2355552315711975,0.3991546332836151,0.6347098350524902,2638.040771484375,116.13603713200428
P16,T01,1,4,p16_ext_rho125_push025,prototype,50,0.00392156862745098,1.25,0.1,1.0,0.25,8,8,5,8,62.5,6,75.0,-0.2355552315711975,0.4019771218299866,0.6375323534011841,4403.9619140625,116.0054179559811
P16,T01,1,4,p16_ext_tau005_push025,prototype,50,0.00392156862745098,1.0,0.05,1.0,0.25,8,8,6,8,75.0,6,75.0,-0.2355552315711975,0.3559502363204956,0.5915054678916931,125760.609375,116.12245125498157
P16,T01,1,4,p16_ext_tau020_push025,prototype,50,0.00392156862745098,1.0,0.2,1.0,0.25,8,8,3,8,37.5,5,62.5,-0.2355552315711975,0.40570592880249023,0.6412611603736877,899.1494750976562,115.90318526298506
P16,T01,1,4,p16_reserve_baseline,prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,3,8,37.5,4,50.0,-0.2355552315711975,0.6202526688575745,0.855807900428772,45.835853576660156,121.29693739197683
P16,T01,1,4,p16_reserve_push025,prototype,50,0.00392156862745098,1.0,0.1,1.0,0.25,8,8,6,8,75.0,6,75.0,-0.2355552315711975,0.4020465314388275,0.6376017332077026,3522.384765625,115.78071254398674
P16,T01,1,4,p16_reserve_push050,prototype,50,0.00392156862745098,1.0,0.1,1.0,0.5,8,8,5,8,62.5,5,62.5,-0.2355552315711975,0.5151249170303345,0.750680148601532,440.1059265136719,116.15449297503801
P16,T01,1,4,p16_reserve_rho075_push050,prototype,50,0.00392156862745098,0.75,0.1,1.0,0.5,8,8,6,8,75.0,6,75.0,-0.2355552315711975,0.5132642984390259,0.7488195300102234,329.94183349609375,116.24513557198225
P16,T01,1,4,p16_reserve_rho125_push050,prototype,50,0.00392156862745098,1.25,0.1,1.0,0.5,8,8,2,8,25.0,5,62.5,-0.2355552315711975,0.5168169736862183,0.7523722052574158,550.6055908203125,116.03296643396607
P16,T02,2,5,multi_ext_rho025,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,0,8,0.0,0,0.0,-0.22540317475795746,0.30623286962509155,0.5316360592842102,9.41468334197998,124.02036545897136
P16,T02,2,5,multi_ext_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,0,8,0.0,0,0.0,-0.22540317475795746,0.31952860951423645,0.5449317693710327,18.85842514038086,123.880851739028
P16,T02,2,5,multi_ext_rho100,multiclass_prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,0,8,0.0,1,12.5,-0.22540317475795746,0.3269326984882355,0.5523358583450317,37.645301818847656,124.05681900901254
