pair_id,transition_id,batch_index,image_index,generation_target_hit,clean_source_target_margin,adversarial_source_target_margin,clean_robust_margin,adversarial_robust_margin,clean_target_probability,adversarial_target_probability,clean_target_rank,adversarial_target_rank,clean_closedset_entropy,adversarial_closedset_entropy,source_target_gap_closure,robust_gap_closure
P14,T03,5,4,1,-12.875,6.375,-12.875,2.0,2.5598087631806266e-06,0.840216338634491,8.0,1.0,0.005643936339765787,0.5954671502113342,1.4951456310679612,1.1553398058252426
P14,T03,5,5,0,-12.625,1.3749998807907104,-12.625,-0.5,3.2878751881071366e-06,0.20942817628383636,7.0,2.0,0.002785014919936657,1.895251989364624,1.108910881646789,0.9603960396039604
P14,T03,5,6,1,-11.75,4.25,-11.75,1.125,7.883070793468505e-06,0.6588442325592041,8.0,1.0,0.007303946185857058,1.1025420427322388,1.3617021276595744,1.0957446808510638
P14,T03,5,7,1,-12.25,7.125,-12.25,3.0,4.77857474834309e-06,0.9243317246437073,8.0,1.0,0.012093693017959595,0.3591325581073761,1.5816326530612246,1.2448979591836735
P14,T03,6,0,0,-13.125,1.875,-13.125,-0.8750000596046448,1.994279500650009e-06,0.19731317460536957,8.0,3.0,0.002468027640134096,1.3388545513153076,1.1428571428571428,0.933333328792027
P14,T03,6,1,1,-12.625,0.375,-12.625,0.125,3.28638157043315e-06,0.2823224663734436,7.0,1.0,0.00684308772906661,1.7363985776901245,1.0297029702970297,1.00990099009901
P14,T04,0,0,0,-9.875,-0.375,-9.875,-0.375,5.132427395437844e-05,0.34165847301483154,5.0,2.0,0.019220368936657906,1.251961588859558,0.9620253164556962,0.9620253164556962
P14,T04,0,1,1,-12.0,0.375,-12.0,0.375,6.136889624031028e-06,0.45404383540153503,7.0,1.0,0.010152829810976982,1.4287831783294678,1.03125,1.03125
P14,T04,0,2,0,-11.75,-0.7499999403953552,-11.75,-0.7499999403953552,7.87967201176798e-06,0.27595412731170654,7.0,2.0,0.010535262525081635,1.111543893814087,0.9361702178386931,0.9361702178386931
P14,T04,0,3,0,-12.875,-9.5,-12.875,-9.5,2.560451321187429e-06,7.426447700709105e-05,7.0,6.0,0.0032969946041703224,0.055979058146476746,0.2621359223300971,0.2621359223300971
P14,T04,0,4,0,-12.5,-12.0,-12.5,-12.0,3.725157966982806e-06,6.139903234725352e-06,6.0,7.0,0.004051389638334513,0.006580730434507132,0.04,0.04
P14,T04,0,5,0,-12.25,-7.25,-12.25,-7.25,4.781952611665474e-06,0.0007070472929626703,6.0,5.0,0.0060515208169817924,0.03520016744732857,0.40816326530612246,0.40816326530612246
P14,T04,0,6,0,-11.5,-7.125,-11.5,-7.125,1.0120175829797518e-05,0.0007900758646428585,5.0,5.0,0.00861586257815361,0.11718721687793732,0.3804347826086957,0.3804347826086957
P14,T04,0,7,1,-11.125,1.25,-11.125,1.25,1.4721186744282022e-05,0.5368530750274658,5.0,1.0,0.01019156165421009,1.4662837982177734,1.1123595505617978,1.1123595505617978
P14,T04,1,0,0,-11.25,-6.875,-11.25,-6.875,1.2987999980396125e-05,0.001016670255921781,5.0,5.0,0.012211783789098263,0.10784988850355148,0.3888888888888889,0.3888888888888889
P14,T04,1,1,0,-11.125,-1.75,-11.125,-1.75,1.4714746612298768e-05,0.1405717134475708,7.0,2.0,0.013906517066061497,0.6631841659545898,0.8426966292134831,0.8426966292134831
P14,T04,1,2,0,-12.75,-11.25,-12.75,-11.25,2.9016016469540773e-06,1.2987601621716749e-05,7.0,7.0,0.0026337814051657915,0.013308245688676834,0.11764705882352941,0.11764705882352941
P14,T04,1,3,0,-12.5,-8.125,-12.5,-8.125,3.7252586935210275e-06,0.00029500501113943756,6.0,5.0,0.003767613088712096,0.028449587523937225,0.35,0.35
P14,T04,1,4,0,-12.25,-3.25,-12.25,-3.25,4.781464213010622e-06,0.03661444038152695,8.0,2.0,0.007117803208529949,0.27825838327407837,0.7346938775510204,0.7346938775510204
P14,T04,1,5,0,-9.0,-1.125,-9.0,-1.125,0.00012241967488080263,0.22574135661125183,8.0,2.0,0.058095213025808334,0.8919987678527832,0.875,0.875
P14,T04,1,6,0,-13.0,-6.25,-13.0,-6.25,2.259279881400289e-06,0.0019076839089393616,7.0,4.0,0.004539904650300741,0.0820925310254097,0.5192307692307693,0.5192307692307693
P14,T04,1,7,1,-10.0,9.75,-10.0,6.125,4.513387830229476e-05,0.9951586127281189,9.0,1.0,0.04383658990263939,0.03794851154088974,1.975,1.6125
P14,T04,2,0,0,-12.5,-10.625,-12.5,-10.625,3.7257400435919408e-06,2.4265358661068603e-05,6.0,5.0,0.002612336305901408,0.012829509563744068,0.15,0.15
P14,T04,2,1,0,-12.5,-10.625,-12.5,-10.625,3.7248948956403183e-06,2.423756814096123e-05,6.0,6.0,0.004646469373255968,0.021390778943896294,0.15,0.15
P14,T04,2,2,0,-12.625,-4.75,-12.625,-4.75,3.286425680926186e-06,0.008360535837709904,7.0,3.0,0.0064040981233119965,0.19573146104812622,0.6237623762376238,0.6237623762376238
P14,T04,2,3,0,-12.75,-10.375,-12.75,-10.375,2.901770812968607e-06,3.113202910753898e-05,7.0,6.0,0.0020659910514950752,0.018744919449090958,0.18627450980392157,0.18627450980392157
P14,T04,2,4,0,-12.0,-3.125,-12.0,-3.125,6.139880952105159e-06,0.0416116788983345,6.0,2.0,0.006534405518323183,0.25062912702560425,0.7395833333333334,0.7395833333333334
P14,T04,2,5,0,-11.5,-5.125,-11.5,-5.125,1.0125410881300922e-05,0.0058112982660532,5.0,4.0,0.004473751410841942,0.14117202162742615,0.5543478260869565,0.5543478260869565
P14,T04,2,6,1,-10.875,8.375,-10.875,5.875,1.890234852908179e-05,0.9934460520744324,6.0,1.0,0.010665175504982471,0.04990202933549881,1.7701149425287357,1.5402298850574712
P14,T04,2,7,0,-12.125,-4.625,-12.125,-4.625,5.418974524218356e-06,0.00959423091262579,7.0,2.0,0.005773978773504496,0.13320015370845795,0.6185567010309279,0.6185567010309279
P14,T04,3,0,0,-10.375,-5.375,-10.375,-5.375,3.114132778136991e-05,0.004506617318838835,5.0,4.0,0.016444990411400795,0.16153930127620697,0.4819277108433735,0.4819277108433735
P14,T04,3,1,1,-12.125,7.25,-12.125,5.75,5.418135515355971e-06,0.9919643402099609,7.0,1.0,0.007059392519295216,0.06074642762541771,1.597938144329897,1.4742268041237114
P14,T04,3,2,1,-11.25,6.0,-11.25,4.25,1.2981746294826735e-05,0.9656768441200256,5.0,1.0,0.01577535644173622,0.20480605959892273,1.5333333333333334,1.3777777777777778
P14,T04,3,3,0,-11.75,-4.875,-11.75,-4.875,7.881937563070096e-06,0.007427093107253313,5.0,2.0,0.008332677185535431,0.16764245927333832,0.5851063829787234,0.5851063829787234
P14,T04,3,4,1,-12.875,3.125,-12.875,0.375,2.5603062567824963e-06,0.37572264671325684,7.0,1.0,0.0037140909116715193,1.687583088874817,1.2427184466019416,1.029126213592233
P14,T04,3,5,0,-12.8125,-11.25,-12.8125,-11.25,2.725372951317695e-06,1.2981219697394408e-05,8.0,6.0,0.004033301025629044,0.016439111903309822,0.12195121951219512,0.12195121951219512
P14,T04,3,6,0,-11.6875,-3.999999761581421,-11.6875,-3.999999761581421,8.388485184696037e-06,0.01783016510307789,7.0,2.0,0.010111927054822445,0.15143027901649475,0.6577540310946378,0.6577540310946378
P14,T04,3,7,0,-12.125,0.25,-12.125,0.25,5.41629333383753e-06,0.5114099979400635,7.0,1.0,0.00925962720066309,1.0531615018844604,1.0206185567010309,1.0206185567010309
P14,T04,4,0,0,-10.625,-10.875,-10.625,-10.875,2.429312553431373e-05,1.8904776879935525e-05,5.0,6.0,0.0033448899630457163,0.00998839270323515,-0.023529411764705882,-0.023529411764705882
P14,T04,4,1,1,-11.375,8.625,-11.375,5.25,1.1467821423138957e-05,0.9868558049201965,6.0,1.0,0.008596472442150116,0.09148082137107849,1.7582417582417582,1.4615384615384615
P14,T04,4,2,0,-9.625,-2.125,-9.625,-2.125,6.595156446564943e-05,0.03180626034736633,5.0,7.0,0.013856053352355957,1.8367421627044678,0.7792207792207793,0.7792207792207793
P14,T04,4,3,0,-11.875,-11.25,-11.875,-11.25,6.95794687999296e-06,1.2985381545149721e-05,6.0,7.0,0.0059252651408314705,0.014532746747136116,0.05263157894736842,0.05263157894736842
P14,T04,4,4,0,-13.0,-11.5,-13.0,-11.5,2.2594344954995904e-06,1.0119040780409705e-05,8.0,6.0,0.003972495440393686,0.009862619452178478,0.11538461538461539,0.11538461538461539
P14,T04,4,5,1,-12.125,10.375,-12.125,6.5,5.419262379291467e-06,0.9965834021568298,6.0,1.0,0.005205063149333,0.027859551832079887,1.8556701030927836,1.5360824742268042
P14,T04,4,6,1,-12.0,4.25,-12.0,2.625,6.137420768936863e-06,0.8539121747016907,7.0,1.0,0.009581741876900196,0.6435898542404175,1.3541666666666667,1.21875
P14,T04,4,7,0,-13.0,-11.125,-13.0,-11.125,2.2597248516831314e-06,1.4722915693710092e-05,7.0,5.0,0.002798650646582246,0.010026074945926666,0.14423076923076922,0.14423076923076922
P14,T04,5,0,0,-11.5,-1.375,-11.5,-1.375,1.0124735126737505e-05,0.14165879786014557,5.0,2.0,0.005088290199637413,1.431142807006836,0.8804347826086957,0.8804347826086957
P14,T04,5,1,0,-11.125,-9.75,-11.125,-9.75,1.4717536942043807e-05,5.803138992632739e-05,5.0,6.0,0.01243960577994585,0.03448006510734558,0.12359550561797752,0.12359550561797752
P14,T04,5,2,1,-12.125,2.625,-12.125,2.625,5.4206757340580225e-06,0.8948509097099304,6.0,1.0,0.003060046350583434,0.4541870653629303,1.2164948453608246,1.2164948453608246
P14,T04,5,3,0,-12.8125,-3.625,-12.8125,-3.625,2.725393414948485e-06,0.025805775076150894,7.0,2.0,0.00395136559382081,0.16239967942237854,0.7170731707317073,0.7170731707317073
P14,T04,5,4,0,-11.625,-9.25,-11.625,-9.25,8.933882782002911e-06,9.565852087689564e-05,5.0,5.0,0.006141056306660175,0.035539429634809494,0.20430107526881722,0.20430107526881722
P14,T04,5,5,1,-10.875,2.875,-10.875,2.375,1.8889057173510082e-05,0.7791615724563599,6.0,1.0,0.016334064304828644,0.928556501865387,1.264367816091954,1.2183908045977012
P14,T04,5,6,0,-12.125,-4.625,-12.125,-4.625,5.4200741033128e-06,0.009419740177690983,7.0,3.0,0.004053411539644003,0.21686944365501404,0.6185567010309279,0.6185567010309279
P14,T04,5,7,0,-11.375,-5.0,-11.375,-5.0,1.1469512173789553e-05,0.006504475604742765,5.0,4.0,0.007431851699948311,0.2034331113100052,0.5604395604395604,0.5604395604395604
P14,T04,6,0,0,-11.25,-5.0,-11.25,-5.0,1.299160885537276e-05,0.00648488849401474,6.0,3.0,0.010570728220045567,0.21803253889083862,0.5555555555555556,0.5555555555555556
P14,T04,6,1,1,-12.4375,6.375,-12.4375,5.125,3.964944880863186e-06,0.9840261936187744,8.0,1.0,0.0050856671296060085,0.10933475196361542,1.5125628140703518,1.4120603015075377
P14,T05,0,0,1,-12.125,9.125,-12.125,6.25,5.418310593086062e-06,0.9960612654685974,8.0,1.0,0.007078397553414106,0.03056763857603073,1.7525773195876289,1.5154639175257731
P14,T05,0,1,1,-12.625,7.25,-12.625,6.0,3.2874827411433216e-06,0.993435263633728,8.0,1.0,0.004007596988230944,0.04968179017305374,1.5742574257425743,1.4752475247524752
P14,T05,0,2,1,-8.75,9.625,-8.75,6.25,0.0001581287942826748,0.9956698417663574,5.0,1.0,0.017991265282034874,0.03366954252123833,2.1,1.7142857142857142
P14,T05,0,3,1,-10.25,4.5,-10.25,3.999999761581421,3.529557216097601e-05,0.943239688873291,8.0,1.0,0.015464143827557564,0.31333306431770325,1.4390243902439024,1.3902438791786753
P14,T05,0,4,1,-10.75,10.875,-10.75,7.25,2.142773701052647e-05,0.998627781867981,8.0,1.0,0.008042406290769577,0.01216182392090559,2.011627906976744,1.6744186046511629
P14,T05,0,5,0,-5.25,1.25,-5.25,-1.5,0.004506031516939402,0.09559459239244461,4.0,3.0,0.519869863986969,1.7471979856491089,1.2380952380952381,0.7142857142857143
P14,T05,0,6,1,-12.0,7.5,-12.0,3.625,6.142312486190349e-06,0.9631190299987793,8.0,1.0,0.0032992286141961813,0.19673284888267517,1.625,1.3020833333333333
P14,T05,0,7,1,-0.625,4.25,-0.625,4.25,0.3433777093887329,0.9751845598220825,2.0,1.0,0.7320456504821777,0.14830753207206726,7.8,7.8
P14,T05,1,0,1,-13.375,0.875,-13.375,0.875,1.5531805956925382e-06,0.6517000198364258,8.0,1.0,0.002178685273975134,0.9453020095825195,1.0654205607476634,1.0654205607476634
P14,T05,1,1,1,-13.0,0.5,-13.0,0.5,2.2594965685129864e-06,0.564765989780426,8.0,1.0,0.003757396014407277,1.0230035781860352,1.0384615384615385,1.0384615384615385
P14,T05,1,2,0,-11.0,3.125,-11.0,-1.375,1.6687392417225055e-05,0.18380072712898254,7.0,2.0,0.007826321758329868,0.8732292056083679,1.2840909090909092,0.875
P14,T05,1,3,1,-11.75,10.875,-11.75,6.375,7.886359526310116e-06,0.9971328973770142,8.0,1.0,0.003944388125091791,0.02260638400912285,1.925531914893617,1.5425531914893618
P14,T05,1,4,1,-11.625,10.875,-11.625,6.75,8.93270771484822e-06,0.9982374906539917,8.0,1.0,0.007550949230790138,0.014701101928949356,1.935483870967742,1.5806451612903225
P14,T05,1,5,1,-12.75,9.625,-12.75,5.5,2.90178263639973e-06,0.9932559728622437,8.0,1.0,0.001993470126762986,0.04755610600113869,1.7549019607843137,1.4313725490196079
P14,T05,1,6,1,-10.125,9.5,-10.125,6.0,3.9865590224508196e-05,0.994466245174408,8.0,1.0,0.03814062103629112,0.041456617414951324,1.9382716049382716,1.5925925925925926
P14,T05,1,7,0,-13.25,-6.75,-13.25,-6.75,1.7600925730221206e-06,0.0011618328280746937,8.0,3.0,0.0016232727793976665,0.057066451758146286,0.49056603773584906,0.49056603773584906
P14,T05,2,0,0,-8.25,-0.7499998807907104,-8.25,-1.3749998807907104,0.000257764826528728,0.09225015342235565,8.0,4.0,0.08590628951787949,1.8831455707550049,0.9090909235405199,0.8333333477829442
P14,T05,2,1,1,-11.25,10.375,-11.25,7.375,1.2999040336580947e-05,0.998619556427002,7.0,1.0,0.006178154610097408,0.012410180643200874,1.9222222222222223,1.6555555555555554
P14,T05,2,2,1,-12.125,11.125,-12.125,6.875,5.421017704065889e-06,0.9981332421302795,8.0,1.0,0.0025048169773072004,0.01567997969686985,1.9175257731958764,1.5670103092783505
P14,T05,2,3,1,-11.5,11.25,-11.5,6.75,1.0123959327756893e-05,0.9981775283813477,8.0,1.0,0.005971267819404602,0.01516165491193533,1.9782608695652173,1.5869565217391304
P14,T05,2,4,1,-12.375,2.625,-12.375,2.5,4.220840310154017e-06,0.8249670267105103,7.0,1.0,0.004508228972554207,0.7138621211051941,1.2121212121212122,1.202020202020202
P14,T05,2,5,1,-11.625,3.5,-11.625,3.5,8.935777259466704e-06,0.9506512880325317,8.0,1.0,0.004587126895785332,0.2616354525089264,1.3010752688172043,1.3010752688172043
P14,T05,2,6,1,-11.625,9.5,-11.625,5.625,8.935987352742814e-06,0.9948046803474426,8.0,1.0,0.004419268108904362,0.03744029998779297,1.8172043010752688,1.4838709677419355
P14,T05,2,7,1,-4.875,10.875,-4.875,6.875,0.005473148077726364,0.9982336759567261,10.0,1.0,1.0164158344268799,0.014890577644109726,3.230769230769231,2.41025641025641
P14,T05,3,0,1,-12.25,2.875,-12.25,2.875,4.784071279573254e-06,0.9257827401161194,8.0,1.0,0.0024015852250158787,0.34148234128952026,1.2346938775510203,1.2346938775510203
P14,T05,3,1,1,-11.125,8.125,-11.125,5.125,1.4725842447660398e-05,0.9887906312942505,8.0,1.0,0.008648737333714962,0.07525989413261414,1.7303370786516854,1.4606741573033708
P14,T05,3,2,1,-10.5,10.0,-10.5,6.125,2.7496711481944658e-05,0.9963600039482117,8.0,1.0,0.013081617653369904,0.027801644057035446,1.9523809523809523,1.5833333333333333
P14,T05,3,3,1,-12.5,1.0,-12.5,1.0,3.725529268194805e-06,0.5229575634002686,8.0,1.0,0.0032122437842190266,1.5066115856170654,1.08,1.08
P14,T05,3,4,1,-11.75,10.125,-11.75,6.375,7.883736543590203e-06,0.997199535369873,8.0,1.0,0.006920897401869297,0.02234722673892975,1.8617021276595744,1.5425531914893618
P14,T05,3,5,1,-11.875,8.75,-11.875,6.25,6.9595871536876075e-06,0.9958295226097107,7.0,1.0,0.004082564264535904,0.032520588487386703,1.736842105263158,1.5263157894736843
P14,T05,3,6,1,-12.25,8.125,-12.25,5.375,4.780572908202885e-06,0.9883488416671753,8.0,1.0,0.00871119275689125,0.08110961318016052,1.663265306122449,1.4387755102040816
P14,T05,3,7,1,-13.25,1.5,-13.25,1.5,1.7599644479560084e-06,0.7958743572235107,8.0,1.0,0.002349164802581072,0.6209543943405151,1.1132075471698113,1.1132075471698113
P14,T05,4,0,1,-12.375,8.5,-12.375,5.5,4.221920335112372e-06,0.9922173023223877,8.0,1.0,0.0024050655774772167,0.05526638776063919,1.6868686868686869,1.4444444444444444
P14,T05,4,1,1,-12.625,1.125,-12.625,1.125,3.287949766672682e-06,0.7377609610557556,8.0,1.0,0.0026891191955655813,0.6796612739562988,1.0891089108910892,1.0891089108910892
P14,T05,4,2,1,-11.25,8.125,-11.25,4.75,1.2995575161767192e-05,0.9845103621482849,8.0,1.0,0.008527247235178947,0.1003667488694191,1.7222222222222223,1.4222222222222223
P14,T05,4,3,0,-13.75,-3.25,-13.75,-3.25,1.0676076271920465e-06,0.03538646921515465,8.0,2.0,0.0010594233172014356,0.4226338565349579,0.7636363636363637,0.7636363636363637
P14,T05,4,4,1,-12.375,9.375,-12.375,6.25,4.221785275149159e-06,0.9967283010482788,8.0,1.0,0.0027417039964348078,0.026072856038808823,1.7575757575757576,1.505050505050505
P14,T05,4,5,1,-11.75,9.875,-11.75,5.625,7.88294528319966e-06,0.9943019151687622,8.0,1.0,0.007664276286959648,0.040674421936273575,1.8404255319148937,1.4787234042553192
P14,T05,4,6,1,-11.625,8.625,-11.625,5.5,8.936361155065242e-06,0.9924115538597107,8.0,1.0,0.003948291298002005,0.05425294116139412,1.7419354838709677,1.4731182795698925
P14,T05,4,7,1,-10.75,3.375,-10.75,3.125,2.142963421647437e-05,0.8569950461387634,8.0,1.0,0.007328436244279146,0.6626327633857727,1.313953488372093,1.2906976744186047
P14,T05,5,0,1,-12.0,10.5,-12.0,6.75,6.1423738770827185e-06,0.9977381229400635,8.0,1.0,0.003250312991440296,0.01874205656349659,1.875,1.5625
P14,T05,5,1,1,-10.75,10.125,-10.75,5.75,2.1427575120469555e-05,0.9930055737495422,7.0,1.0,0.00798527430742979,0.050521932542324066,1.941860465116279,1.5348837209302326
P14,T05,5,2,1,-11.5,6.875,-11.5,4.375,1.012495795293944e-05,0.9656517505645752,8.0,1.0,0.005176065489649773,0.2059178203344345,1.5978260869565217,1.3804347826086956
P14,T05,5,3,1,-11.875,4.875,-11.875,4.5,6.95549988449784e-06,0.9620542526245117,8.0,1.0,0.00929788127541542,0.2292390614748001,1.4105263157894736,1.3789473684210527
P14,T05,5,4,1,-9.625,7.875,-9.625,5.125,6.58734716125764e-05,0.9907892346382141,6.0,1.0,0.022243160754442215,0.06246937811374664,1.8181818181818181,1.5324675324675325
P14,T05,5,5,1,-9.75,2.75,-9.75,2.75,5.8200195780955255e-05,0.8875752687454224,8.0,1.0,0.014793296344578266,0.523989200592041,1.2820512820512822,1.2820512820512822
P14,T05,5,6,1,-4.875,11.25,-4.875,6.5,0.006794032175093889,0.9967582821846008,5.0,1.0,0.48722702264785767,0.025146175175905228,3.3076923076923075,2.3333333333333335
P14,T05,5,7,1,-12.5,8.0,-12.5,4.5,3.7256952509778785e-06,0.9793972373008728,8.0,1.0,0.0028048106469213963,0.12606987357139587,1.64,1.36
P14,T05,6,0,1,-12.25,10.875,-12.25,6.75,4.78226866107434e-06,0.9977506995201111,8.0,1.0,0.005867381580173969,0.01857355237007141,1.8877551020408163,1.5510204081632653
P14,T05,6,1,1,-10.75,0.875,-10.75,-0.125,2.1429546904983e-05,0.2602274417877197,8.0,2.0,0.0073590707033872604,1.8406853675842285,1.0813953488372092,0.9883720930232558
P14,T06,0,0,1,-9.75,0.375,-9.75,0.375,5.7803536037681624e-05,0.2666817307472229,6.0,1.0,0.058320898562669754,1.9148750305175781,1.0384615384615385,1.0384615384615385
P14,T06,0,1,1,-10.25,9.75,-10.25,5.25,3.520975951687433e-05,0.9909262657165527,8.0,1.0,0.03294787555932999,0.06239230930805206,1.951219512195122,1.5121951219512195
P14,T06,0,2,1,-10.875,11.375,-10.875,6.0,1.889510895125568e-05,0.9962544441223145,8.0,1.0,0.014171206392347813,0.02849898859858513,2.045977011494253,1.5517241379310345
P14,T06,0,3,0,-10.375,-2.5,-10.375,-2.5,3.1138530175667256e-05,0.0400129035115242,8.0,5.0,0.017748229205608368,1.5025041103363037,0.7590361445783133,0.7590361445783133
P14,T06,0,4,1,-11.75,8.75,-11.75,4.5,7.883233593020122e-06,0.9731031060218811,7.0,1.0,0.00736644584685564,0.16280204057693481,1.7446808510638299,1.3829787234042554
P14,T06,0,5,1,-11.75,10.75,-11.75,4.875,7.878503311076201e-06,0.9900341629981995,9.0,1.0,0.012244834564626217,0.06444215774536133,1.9148936170212767,1.4148936170212767
P14,T06,0,6,1,-10.0,9.0,-10.0,5.0,4.520952279563062e-05,0.9889063835144043,9.0,1.0,0.03293544054031372,0.07471567392349243,1.9,1.5
P14,T06,0,7,1,-11.5,11.0,-11.5,6.0,1.0111183655681089e-05,0.99603670835495,8.0,1.0,0.015978943556547165,0.030432183295488358,1.9565217391304348,1.5217391304347827
P14,T06,1,0,1,-12.0,8.875,-12.0,4.625,6.140616733318893e-06,0.9808205366134644,8.0,1.0,0.005755534861236811,0.12078312039375305,1.7395833333333333,1.3854166666666667
P14,T06,1,1,0,-12.0,-2.375,-12.0,-2.375,6.140556706668576e-06,0.0821668729186058,9.0,2.0,0.005895399022847414,0.47522270679473877,0.8020833333333334,0.8020833333333334
P14,T06,1,2,1,-11.125,10.75,-11.125,4.375,1.4717666999786161e-05,0.9851717948913574,9.0,1.0,0.01298094168305397,0.08669425547122955,1.9662921348314606,1.3932584269662922
P14,T06,1,3,1,-11.5,10.375,-11.5,5.75,1.0119955732079688e-05,0.9930034279823303,8.0,1.0,0.00926778744906187,0.05131889879703522,1.9021739130434783,1.5
P14,T06,1,4,1,-10.625,10.75,-10.625,5.25,2.4193865101551637e-05,0.9934373497962952,8.0,1.0,0.033856432884931564,0.04464917629957199,2.011764705882353,1.4941176470588236
P14,T06,1,5,1,-11.125,11.75,-11.125,6.75,1.4721199477207847e-05,0.9978042244911194,8.0,1.0,0.011186043731868267,0.01838693954050541,2.056179775280899,1.6067415730337078
P14,T06,1,6,1,-6.375,10.75,-6.375,6.0,0.0015689574647694826,0.9955202341079712,6.0,1.0,0.3644081950187683,0.034340329468250275,2.6862745098039214,1.9411764705882353
P14,T06,1,7,1,-11.5,6.375,-11.5,4.625,1.0095022844325285e-05,0.9674491286277771,9.0,1.0,0.027359405532479286,0.1958906352519989,1.5543478260869565,1.4021739130434783
P14,T06,2,0,1,-11.25,9.5,-11.25,5.5,1.2988468370167539e-05,0.9918636083602905,8.0,1.0,0.012932210229337215,0.058675818145275116,1.8444444444444446,1.488888888888889
P14,T06,2,1,1,-10.625,7.25,-10.625,3.625,2.4277469492517412e-05,0.9355038404464722,9.0,1.0,0.009232820011675358,0.3308039605617523,1.6823529411764706,1.3411764705882352
P14,T06,2,2,1,-9.125,10.75,-9.125,6.0,0.00010811079118866473,0.9961594343185425,8.0,1.0,0.05421052500605583,0.02951771765947342,2.1780821917808217,1.6575342465753424
P14,T06,2,3,1,-11.5625,9.5,-11.5625,4.875,9.499695806880482e-06,0.9843053817749023,9.0,1.0,0.015208791010081768,0.102267786860466,1.8216216216216217,1.4216216216216215
P14,T06,2,4,1,-12.4375,9.875,-12.4375,5.375,3.964003553846851e-06,0.9921720027923584,8.0,1.0,0.007023529149591923,0.05524449795484543,1.7939698492462313,1.4321608040201006
P14,T06,2,5,1,-11.75,9.75,-11.75,5.25,7.882887985033449e-06,0.9911858439445496,8.0,1.0,0.007773913908749819,0.06141475588083267,1.8297872340425532,1.446808510638298
P14,T06,2,6,1,-11.125,9.5,-11.125,5.125,1.4715520592289977e-05,0.9885242581367493,9.0,1.0,0.014008338563144207,0.07837218791246414,1.853932584269663,1.4606741573033708
P14,T06,2,7,1,-12.25,11.0,-12.25,6.25,4.783714757650159e-06,0.996721088886261,9.0,1.0,0.0031211187597364187,0.025876536965370178,1.8979591836734695,1.510204081632653
P14,T06,3,0,1,-11.625,8.875,-11.625,4.625,8.932011951401364e-06,0.9823089241981506,9.0,1.0,0.008172371424734592,0.11103522777557373,1.7634408602150538,1.3978494623655915
P14,T06,3,1,1,-10.125,2.375,-10.125,2.375,3.9970254874788225e-05,0.8808435797691345,9.0,1.0,0.02017011120915413,0.4946569502353668,1.2345679012345678,1.2345679012345678
P14,T06,3,2,1,-11.375,9.0,-11.375,4.75,1.1466768228274304e-05,0.9801850318908691,9.0,1.0,0.00972518976777792,0.12774744629859924,1.7912087912087913,1.4175824175824177
P14,T06,3,3,1,-10.0,11.5,-10.0,7.0,4.529066427494399e-05,0.9984049201011658,8.0,1.0,0.020568272098898888,0.013701478019356728,2.15,1.7
P14,T06,3,4,1,-10.25,10.75,-10.25,5.875,3.520070458762348e-05,0.9953367114067078,9.0,1.0,0.034591905772686005,0.0352446623146534,2.048780487804878,1.5731707317073171
P14,T06,3,5,1,-12.25,7.5,-12.25,4.875,4.781064490089193e-06,0.9835250377655029,8.0,1.0,0.00800280086696148,0.10796613991260529,1.6122448979591837,1.3979591836734695
P14,T06,3,6,1,-11.625,11.25,-11.625,5.625,8.933775461628102e-06,0.9953532218933105,8.0,1.0,0.006519153248518705,0.033340003341436386,1.967741935483871,1.4838709677419355
P14,T06,3,7,1,-9.5,8.75,-9.5,4.25,7.356325659202412e-05,0.9682021737098694,9.0,1.0,0.10710249841213226,0.1802656352519989,1.9210526315789473,1.4473684210526316
P14,T06,4,0,1,-12.0,3.375,-12.0,3.125,6.139929155324353e-06,0.8871985077857971,8.0,1.0,0.0066399057395756245,0.5342942476272583,1.28125,1.2604166666666667
P14,T06,4,1,1,-11.125,7.375,-11.125,1.75,1.4710944014950655e-05,0.8103299140930176,9.0,1.0,0.016338547691702843,0.6571559309959412,1.6629213483146068,1.1573033707865168
P14,T06,4,2,1,-12.6875,11.125,-12.6875,5.875,3.087963023062912e-06,0.9960170388221741,8.0,1.0,0.004862658679485321,0.02970227412879467,1.8768472906403941,1.4630541871921183
P14,T06,4,3,1,-12.0,8.375,-12.0,3.999999761581421,6.140714049251983e-06,0.9565358757972717,9.0,1.0,0.005539502948522568,0.23978672921657562,1.6979166666666667,1.3333333134651184
P14,T06,4,4,1,-11.5,10.75,-11.5,6.25,1.0124812433787156e-05,0.9965503215789795,7.0,1.0,0.00520781846717,0.027202175930142403,1.934782608695652,1.5434782608695652
P14,T06,4,5,1,-12.0,10.375,-12.0,5.5,6.138226126495283e-06,0.9937146306037903,8.0,1.0,0.00898782443255186,0.04508885741233826,1.8645833333333333,1.4583333333333333
P14,T06,4,6,1,-12.0,9.5,-12.0,5.5,6.1400387494359165e-06,0.9935449361801147,8.0,1.0,0.006513072643429041,0.04650488495826721,1.7916666666666667,1.4583333333333333
P14,T06,4,7,1,-11.125,4.25,-11.125,3.375,1.468298341933405e-05,0.9068186283111572,9.0,1.0,0.02963237650692463,0.4562462270259857,1.3820224719101124,1.303370786516854
