pair_id,transition_id,source_human_label,target_human_label,arm,semantic_mode,steps,step_size,rho,semantic_temperature,target_logit_weight,source_logit_weight,proxy_hits,proxy_denominator,tasr_hits,tasr_denominator,tasr_percent,asr_hits,asr_percent,semantic_gap_clean,semantic_gap_adversarial,semantic_gap_gain,effective_lambda,elapsed_seconds
P16,T02,2,5,p16_rho100_push075,prototype,50,0.00392156862745098,1.0,0.1,1.0,0.75,7,8,0,8,0.0,0,0.0,-0.23915404081344604,0.4557364284992218,0.6948904991149902,51.67134475708008,115.8091431639914
P16,T02,2,5,p16_rho125_balanced,prototype,50,0.00392156862745098,1.25,0.1,1.0,1.0,8,8,0,8,0.0,0,0.0,-0.23915404081344604,0.536864161491394,0.7760182023048401,30.803421020507812,115.64041508900118
P16,T02,2,5,pull_push_rho010_balanced,prototype,50,0.00392156862745098,0.1,0.1,1.0,1.0,6,8,0,8,0.0,0,0.0,-0.23915404081344604,0.2872602045536041,0.5264142751693726,2.4630722999572754,118.85874085099204
P16,T02,2,5,pull_push_rho025_push050,prototype,50,0.00392156862745098,0.25,0.1,1.0,0.5,7,8,0,8,0.0,0,0.0,-0.23915404081344604,0.3147386312484741,0.5538926720619202,77.42118072509766,115.94491291599115
P16,T02,2,5,pull_push_rho025_push200,prototype,50,0.00392156862745098,0.25,0.1,1.0,2.0,7,8,0,8,0.0,0,0.0,-0.23915404081344604,0.36382487416267395,0.6029789447784424,3.7415144443511963,115.75009142397903
P16,T02,2,5,pull_push_rho050_balanced,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,7,8,0,8,0.0,0,0.0,-0.23915404081344604,0.47844982147216797,0.717603862285614,12.346908569335938,117.72545611701207
P16,T02,2,5,pull_push_rho100_balanced,prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,0,8,0.0,0,0.0,-0.23915404081344604,0.5283850431442261,0.7675390839576721,24.60103988647461,115.72790948598413
P16,T02,2,5,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,7,8,0,8,0.0,0,0.0,-0.23915404081344604,0.4465160369873047,0.6856700778007507,6.166459560394287,223.00421104198904
P16,T02,2,5,pull_push_standard,prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,7,8,0,8,0.0,0,0.0,-0.23915404081344604,0.39769354462623596,0.6368476152420044,6.126021862030029,118.72660166598507
P16,T03,3,6,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,1,8,12.5,4,50.0,-0.23058000206947327,0.35991495847702026,0.5904949903488159,12.223162651062012,230.65562985700672
