pair_id,prompt_id,lambda_cka,alpha,status,proxy_hits,proxy_denominator,free_generation_hits,target_hits,target_denominator,tasr_percent,untargeted_hits,proxy_min_margin,proxy_min_probability,cka_adv_source,cka_adv_reference,reference_cka_gain,source_cka_drop,grad_ml_l1,grad_cka_weighted_l1,grad_component_cosine,elapsed_seconds,error
P20,original,1.5,1.0,complete,8,8,8,3,8,37.5,6,3.698002815246582,0.9583547115325928,0.09176577627658844,0.11833713203668594,-0.01886538416147232,0.9082342386245728,0.00671959575265646,0.0011148549383506179,0.1357974410057068,458.04247916700115,
P20,original,1.5,2.0,complete,8,8,8,3,8,37.5,5,3.601041078567505,0.9550352096557617,0.19205841422080994,0.20927801728248596,0.0720755010843277,0.8079415559768677,0.006670816335827112,0.0011316154850646853,0.08831705898046494,558.8066638240052,
P20,original,1.5,4.0,complete,8,8,8,3,8,37.5,6,3.577169895172119,0.9558746814727783,0.27351659536361694,0.23816415667533875,0.10096164047718048,0.7264834046363831,0.006703199818730354,0.0012085421476513147,-0.04978296905755997,416.71005886300554,
P20,original,3.0,1.0,complete,8,8,8,2,8,25.0,5,3.5580332279205322,0.9562216997146606,0.08856053650379181,0.09587274491786957,-0.041329771280288696,0.9114394783973694,0.006723886355757713,0.0022297098767012358,0.13607504963874817,402.88836686099967,
P20,original,3.0,2.0,complete,8,8,8,3,8,37.5,5,3.5760512351989746,0.9579015374183655,0.1839839667081833,0.22533780336380005,0.08813528716564178,0.8160160183906555,0.006714670918881893,0.0022632309701293707,0.07595144212245941,545.0374255329953,
P20,original,3.0,4.0,complete,8,8,8,2,8,25.0,7,3.384573459625244,0.9506109952926636,0.2709496021270752,0.28261837363243103,0.14541585743427277,0.7290503978729248,0.006756858434528112,0.002417084062471986,-0.07533194124698639,632.3979553440004,
P20,original,6.0,1.0,complete,8,8,8,4,8,50.0,6,3.4192769527435303,0.9564064145088196,0.05475395545363426,0.11706491559743881,-0.020137600600719452,0.9452460408210754,0.0066765896044671535,0.0044594197534024715,0.15999667346477509,530.5811354899997,
P20,original,6.0,2.0,complete,8,8,8,3,8,37.5,7,3.3941941261291504,0.9507882595062256,0.17820844054222107,0.22636714577674866,0.0891646295785904,0.8217915296554565,0.006650733295828104,0.004526461940258741,0.09948650747537613,530.7254670320035,
P20,original,6.0,4.0,complete,8,8,8,1,8,12.5,6,3.512061834335327,0.9592902660369873,0.2739963233470917,0.292974054813385,0.15577153861522675,0.7260036468505859,0.0066695245914161205,0.004834168124943972,-0.04413921386003494,647.802494692005,
P20,question,0.5,1.0,complete,7,8,7,,,,,4.125,0.9574541449546814,0.07852216064929962,0.1322171986103058,-0.004985317587852478,0.9214778542518616,0.013803703710436821,0.00037161834188736975,-0.15144869685173035,712.3488959770038,
P20,question,0.5,2.0,complete,7,8,7,,,,,3.984849214553833,0.9578790068626404,0.17242881655693054,0.15806081891059875,0.02085830271244049,0.8275711536407471,0.013830561190843582,0.00037720517138950527,-0.2480977475643158,675.0518820589932,
P20,question,0.5,4.0,complete,8,8,8,0,0,0.0,0,4.195240497589111,0.9500060081481934,0.2710185647010803,0.2785964012145996,0.14139388501644135,0.7289814352989197,0.013686351478099823,0.0004028473631478846,-0.4261104166507721,1123.23912909301,
P20,question,0.0,1.0,complete,8,8,8,0,0,0.0,0,3.870035409927368,0.9588750600814819,0.21540650725364685,0.12953674793243408,-0.007665768265724182,0.7845934629440308,0.0,0.0,0.0,753.2477822229994,
P20,question,1.5,1.0,complete,7,8,7,,,,,3.755697011947632,0.9500821828842163,0.08664947003126144,0.1228247582912445,-0.014377757906913757,0.913350522518158,0.0138695128262043,0.0011148549383506179,-0.1542263925075531,642.7686331909936,
P20,question,1.5,2.0,complete,8,8,8,0,0,0.0,0,3.874999761581421,0.953220009803772,0.1599794328212738,0.19757682085037231,0.06037430465221405,0.8400205373764038,0.013999143615365028,0.0011316154850646853,-0.24784733355045319,731.8467344009987,
P20,question,1.5,4.0,complete,8,8,8,0,0,0.0,0,3.662533760070801,0.9531588554382324,0.2524188756942749,0.25187966227531433,0.11467714607715607,0.7475811243057251,0.013815026730298996,0.0012085421476513147,-0.43097618222236633,668.7433971370046,
P20,question,3.0,1.0,complete,8,8,8,0,0,0.0,0,3.8617141246795654,0.9501464366912842,0.0584467276930809,0.1330629289150238,-0.0041395872831344604,0.9415532946586609,0.013856623321771622,0.0022297098767012358,-0.15606474876403809,681.223626335006,
P20,question,3.0,2.0,complete,8,8,8,0,0,0.0,0,3.6233015060424805,0.9592334628105164,0.1565740555524826,0.2094702124595642,0.07226769626140594,0.8434259295463562,0.013945597223937511,0.0022632309701293707,-0.24453957378864288,671.1204240160005,
P20,question,3.0,4.0,complete,7,8,7,,,,,3.663454532623291,0.9552575945854187,0.26230740547180176,0.2840339243412018,0.14683140814304352,0.7376925945281982,0.013817394152283669,0.0024170842953026295,-0.43157732486724854,938.1762018709996,
