pair_id,transition_id,source_label,source_name,target_label,target_name,proxy_selected_distance,proxy_projected_distance,target_projected_distance,prototype_distance_abs_gap,prototype_distance_ratio_target_proxy,proxy_distance_percentile,target_distance_percentile,proxy_source_dispersion,proxy_target_dispersion,target_source_dispersion,target_target_dispersion,proxy_source_effective_rank,proxy_target_effective_rank,target_source_effective_rank,target_target_effective_rank,proxy_normalized_separation,target_normalized_separation,source_class_cka,source_class_cka_normalized,target_class_cka,target_class_cka_normalized,transition_cka,transition_null_mean,transition_cka_normalized,transition_cka_z_score,transition_cka_empirical_p,transition_rsa,proxy_hits,tasr_hits,tasr_percent,asr_hits,asr_percent,conditional_tasr_percent,semantic_gap_gain,perturbation_mean_abs,perturbation_rms,perturbation_l2,perturbation_linf,perturbation_nonzero_fraction,perturbation_saturation_fraction,perturbation_total_variation,target_output_entropy_normalized,target_output_distinct_labels,proxy_mean_target_probability,proxy_min_target_margin_across_batches,mean_effective_lambda
P14,T01,1,goldfish,4,acoustic guitar,0.24953150749206543,0.14188671112060547,0.09611284732818604,0.045773863792419434,0.6773914665376162,0.4888888895511627,0.5111111402511597,0.04090505838394165,0.053009986877441406,0.03237128257751465,0.03950905799865723,19.48142433166504,14.67461109161377,22.290536880493164,19.690502166748047,3.0215970343347722,2.674245741124025,0.8994989395141602,0.8642461839474005,0.9433482885360718,0.9314317869698037,0.983105480670929,0.05437925978004932,0.9821339374122215,69.18975197674753,0.000999000999000999,0.9641058830824017,41,36,72.0,36,72.0,87.8048780487805,0.48832431316375735,0.04998867765069008,0.05363568142056465,20.809304389953613,0.0627451241016388,0.9839528858661651,0.6104441714286805,0.09384001106023789,0.25751635379366533,2,0.9034127848488944,-1.4999998807907104,55.400417872837615
P14,T02,2,monarch butterfly,5,laptop,0.23780202865600586,0.15664714574813843,0.1094815731048584,0.04716557264328003,0.6989056364990262,0.7111111283302307,0.8222222328186035,0.027944087982177734,0.06134986877441406,0.02483677864074707,0.049364566802978516,20.420909881591797,23.99886703491211,23.18516731262207,27.091909408569336,3.508572168554386,2.9509322897086654,0.832380473613739,0.769353290443546,0.9397203922271729,0.910245427332967,0.9874903559684753,0.048767160955816506,0.9868490200106058,73.5821885857796,0.000999000999000999,0.9735441127251296,36,5,10.0,11,22.0,13.88888888888889,0.44502389907836915,0.05062141165137291,0.05414619207382202,21.00736083984375,0.0627451241016388,0.9824432623386383,0.6288503175973892,0.0944116012752056,0.3473741353120085,5,0.857910522392818,-0.8750001192092896,83.85084806169782
P14,T03,3,pineapple,6,espresso,0.26600873470306396,0.14985954761505127,0.09934371709823608,0.050515830516815186,0.6629121646184551,0.5777778029441833,0.5555555820465088,0.0465083122253418,0.054707467555999756,0.03941529989242554,0.0447392463684082,16.88192367553711,22.14554214477539,20.360340118408203,24.831378936767578,2.961189410165012,2.3609827754361388,0.9057282209396362,0.8790117685241581,0.9261420965194702,0.8922916543561059,0.9799586534500122,0.056487521890550854,0.9787587901432471,71.094853327454,0.000999000999000999,0.9601987928144556,44,23,46.0,44,88.0,50.0,0.4807346200942993,0.04907397761940956,0.05299079291522503,20.559121284484863,0.0627451241016388,0.9799146950244904,0.5891858023405075,0.09215612515807152,0.5488032166267164,6,0.9279596209526062,0.375,48.48884146554129
P14,T04,4,acoustic guitar,7,volcano,0.24043631553649902,0.1667887568473816,0.10891199111938477,0.057876765727996826,0.6529936020750104,0.8666666746139526,0.800000011920929,0.053009986877441406,0.060912132263183594,0.03950905799865723,0.05111980438232422,14.67461109161377,20.398365020751953,19.690502166748047,23.214792251586914,2.928118930819716,2.4034725419269978,0.9433482885360718,0.9314317869698037,0.9519522786140442,0.9343610392348176,0.9861788153648376,0.05960955122485757,0.9853027169159742,67.47148063848967,0.000999000999000999,0.9683422328038815,40,13,26.0,13,26.0,32.5,0.3873817300796509,0.04458418022841215,0.05031677462160587,19.521646041870117,0.0627451241016388,0.9041783595085144,0.5332520186901093,0.08038563653826714,0.2488754569266649,2,0.9236283132008144,0.8750001192092896,97.24502999441964
P14,T05,5,laptop,8,rocking chair,0.10261237621307373,0.0882333517074585,0.06468993425369263,0.02354341745376587,0.7331687281718019,0.1111111119389534,0.2222222238779068,0.06134986877441406,0.06377983093261719,0.049364566802978516,0.050343990325927734,23.99886703491211,21.00078773498535,27.091909408569336,24.256038665771484,1.410270334125968,1.2975803906190222,0.9397203922271729,0.910245427332967,0.9172194600105286,0.885938530713385,0.9627095460891724,0.10665994184464216,0.9582572688077728,61.72735572884996,0.000999000999000999,0.93224386684759,50,45,90.0,48,96.0,90.0,0.2660159730911255,0.04840177230536938,0.052728907689452174,20.457493019104003,0.0627451241016388,0.9556066632270813,0.5916944354772568,0.08720103710889816,0.18699634228509096,4,0.9967686704226902,3.5,306.0565970284598
P14,T06,6,espresso,9,soccer ball,0.13637101650238037,0.09096598625183105,0.06359332799911499,0.027372658252716064,0.6990890839468573,0.15555556118488312,0.20000000298023224,0.054707467555999756,0.07902258634567261,0.0447392463684082,0.06034785509109497,22.14554214477539,17.1181640625,24.831378936767578,21.97591781616211,1.3604419290627905,1.2102974982828238,0.9261420965194702,0.8922916543561059,0.9613138437271118,0.951674270822796,0.9630747437477112,0.11169294561445713,0.9584318777274254,63.14936934981855,0.000999000999000999,0.9180829472022054,49,48,96.0,48,96.0,97.95918367346938,0.3403881359100342,0.04894513487815857,0.05290943130850792,20.527543449401854,0.0627451241016388,0.9801125335693359,0.5892062598466873,0.0907573264837265,0.07293721662889584,2,0.9942047681127276,2.875,282.06035287039623
P14,T07,7,volcano,10,school bus,0.19482898712158203,0.1766664981842041,0.10605478286743164,0.07061171531677246,0.6003106642033056,0.9777777791023254,0.7111111283302307,0.060912132263183594,0.05153012275695801,0.05111980438232422,0.038717031478881836,20.398365020751953,21.912418365478516,23.214792251586914,25.186511993408203,3.142350678622696,2.3610533886407485,0.9519522786140442,0.9343610392348176,0.9075688719749451,0.8653101547952475,0.9827382564544678,0.05799843511730433,0.9816754619216777,68.0479282552558,0.000999000999000999,0.9656325665556201,42,39,78.0,49,98.0,92.85714285714286,0.3966430056095123,0.04932402893900871,0.05317888423800468,20.632084922790526,0.0627451241016388,0.9804670250415802,0.5996300995349884,0.09021298363804817,0.3398778111155105,5,0.9351942113467625,1.0,147.24540819440568
P14,T08,8,rocking chair,1,goldfish,0.24621284008026123,0.13664740324020386,0.10659575462341309,0.03005164861679077,0.7800788898712925,0.42222222685813904,0.7333333492279053,0.06377983093261719,0.04090505838394165,0.050343990325927734,0.03237128257751465,21.00078773498535,19.48142433166504,24.256038665771484,22.290536880493164,2.6106423597964152,2.5774140828344376,0.9172194600105286,0.885938530713385,0.8994989395141602,0.8642461839474005,0.9809219837188721,0.061474967256188395,0.9796723415833112,67.63209739326541,0.000999000999000999,0.9626255403434387,44,31,62.0,31,62.0,70.45454545454545,0.4639780163764954,0.047183940559625624,0.052061052471399305,20.19836845397949,0.0627451241016388,0.9346622538566589,0.5807029908895492,0.08621585346758366,0.2883993857966947,2,0.9744281002453395,2.125,102.91309411185128
P14,T09,9,soccer ball,2,monarch butterfly,0.24884909391403198,0.1308656930923462,0.09112250804901123,0.03974318504333496,0.6963055472812884,0.4000000059604645,0.4000000059604645,0.07902258634567261,0.027944087982177734,0.06034785509109497,0.02483677864074707,17.1181640625,20.420909881591797,21.97591781616211,23.18516731262207,2.4468498046643186,2.139411864723429,0.9613138437271118,0.951674270822796,0.832380473613739,0.769353290443546,0.9778615236282349,0.06591256361827254,0.9762993532409338,66.76872710304956,0.000999000999000999,0.967640410302971,46,33,66.0,35,70.0,71.73913043478261,0.47249312162399293,0.048671595305204395,0.05286279402673245,20.509437446594237,0.0627451241016388,0.9657518875598907,0.5934944969415664,0.0892717058956623,0.34392342629990863,4,0.9517526371138436,1.75,102.04079137529645
P14,T10,10,school bus,3,pineapple,0.24954771995544434,0.1613430380821228,0.09823685884475708,0.06310617923736572,0.6088695242911877,0.7555555701255798,0.5111111402511597,0.05153012275695801,0.0465083122253418,0.038717031478881836,0.03941529989242554,21.912418365478516,16.88192367553711,25.186511993408203,20.360340118408203,3.2914241870803473,2.5146276098663227,0.9075688719749451,0.8653101547952475,0.9057282209396362,0.8790117685241581,0.9766293168067932,0.05369212657213211,0.9753032983773561,65.0080051972787,0.000999000999000999,0.9595955028723777,48,20,40.0,21,42.0,41.666666666666664,0.5245124626159668,0.048478368669748306,0.0526899378746748,20.442389068603514,0.0627451241016388,0.9666641402244568,0.5846435230970383,0.09108607277274132,0.33036716728903176,3,0.9713929891586304,0.625,107.35978099278041
